tax_id	taxon_name
1692501	Methylobacterium_sp._ARG-1
660294	Thermosipho_affectus
1577792	Terrisporobacter_othiniensis
1659719	Enterobacter_cloacae_complex_sp._GN03164
1332080	Sphingobium_baderi
1463165	Klebsiella_quasipneumoniae
267125	Chryseobacterium_kwangjuense
37752	Flavobacterium_hibernum
267135	Porphyrobacter_donghaensis
1856406	Bacillus_sp._H15-1
1217418	Cupriavidus_sp._HPC(L)
1201036	Pseudochrobactrum_sp._AO18b
1446792	Bacillus_sp._Pc3
1643451	Sphingobacterium_sp._Ag1
152480	Burkholderia_ambifaria
1643450	Devosia_sp._H5989
693153	Vibrio_atlanticus
1069985	Pedobacter_kyungheensis
398261	Methylobacterium_sp._WSM2598
37816	Rickettsia_honei
70584	Aquabacterium_parvum
1643429	Candidatus_Kryptobacter_tengchongensis
1528787	Paenibacillus_sp._AD87
185293	Prevotella_oryzae
185300	Paludibacter_propionicigenes
1610703	Arthrobacter_sp._SPG23
365533	Belnapia_moabensis
1250278	Salegentibacter_sp._Hel_I_6
1479651	Microbacterium_sp._CH12i
1725411	Streptomyces_sp._CdTB01
1758177	Pseudomonas_sp._BIOMIG1BDMA
758793	Burkholderia_sp._RPE64
758796	Burkholderia_sp._RPE67
1233950	Chryseobacterium_sp._JM1
54291	Raoultella_ornithinolytica
1365007	Psychromonas_sp._SP041
37915	Dietzia_maris
37919	Rhodococcus_opacus
758826	Acidovorax_radicis
37928	Arthrobacter_crystallopoietes
218158	Arthrobacter_sp._I3
283699	Pseudoalteromonas_sp._Bsw20308
283734	Staphylococcus_pseudintermedius
169050	Gelidibacter_mesophilus
1905730	Pectobacterium_parmentieri
1365108	Burkholderia_sp._A9
152682	Sphingomonas_melonis
70775	Pseudomonas_plecoglossicida
234612	Streptomyces_sp._TN58
1217688	Acinetobacter_sp._NIPH_542
1217694	Acinetobacter_sp._CIP_64.2
1217695	Acinetobacter_sp._NIPH_1859
1217692	Acinetobacter_sp._NIPH_298
1217693	Acinetobacter_sp._NIPH_2171
300181	Serratia_ureilytica
1315974	Sphingobium_sp._TKS
1201295	Shewanella_sp._POL2
1217714	Acinetobacter_sp._ANC_3789
1217712	Acinetobacter_sp._NIPH_758
1217713	Acinetobacter_sp._NIPH_809
1217718	Cupriavidus_sp._BIS7
1938617	Rathayibacter_sp._VKM_Ac-2630
283811	Stackebrandtia_nassauensis
1217722	Pseudomonas_sp._S13.1.2
1938609	Flavobacterium_sp._LM4
1578165	Mycobacterium_saopaulense
1938608	Deinococcus_sp._LM3
709797	Bradyrhizobiaceae_bacterium_SG-6C
1938610	Flavobacterium_sp._LM5
1217698	Acinetobacter_sp._NIPH_3623
1938605	Brevundimonas_sp._LM2
1938604	Aquaspirillum_sp._LM1
1217699	Acinetobacter_sp._CIP_110321
1856685	Pseudomonas_sp._TCU-HL1
1217696	Acinetobacter_sp._NIPH_2036
1938607	Sphingomonas_sp._LM7
1938606	Janthinobacterium_sp._LM6
1217697	Acinetobacter_sp._NIPH_1847
1217702	Acinetobacter_sp._NIPH_1867
1938600	Pseudoalteromonas_sp._TB64
1217703	Acinetobacter_sp._ANC_4105
1922216	Candidatus_Sodalis_sp._SoCistrobi
1217700	Acinetobacter_sp._CIP_70.18
1217701	Acinetobacter_sp._ANC_3880
1217706	Acinetobacter_sp._NIPH_2168
1529006	Mesorhizobium_sp._1M-11
1217707	Acinetobacter_sp._ANC_3929
1217704	Acinetobacter_sp._NIPH_284
1217705	Acinetobacter_sp._ANC_3862
1217710	Acinetobacter_sp._NIPH_899
1217711	Acinetobacter_sp._NIPH_236
1217708	Acinetobacter_sp._NIPH_2100
1217709	Acinetobacter_sp._NIPH_713
300231	Glaciecola_nitratireducens
709839	Herbaspirillum_sp._TSA66
1283284	Tolumonas_lignilytica
1381597	Sphingomonas_sp._ERG5
1283289	Pseudomonas_sp._URMO17WK12:I3
431306	Acetobacter_ghanensis
693444	Enterobacteriaceae_bacterium_strain_FGI_57
70863	Shewanella_oneidensis
1283292	Pseudomonas_sp._URMO17WK12:I4
152794	Corynebacterium_efficiens
169176	Novosphingobium_tardaugens
1348853	Novosphingobium_malaysiense
1283312	Sphingomonas_sp._DC-6
1545442	Nitrincola_sp._A-D6
1529069	Polaribacter_sp._BM10
1873126	Pseudomonas_sp._S3E12
480520	Myroides_profundi
120107	Sphingobium_cloacae
54571	Streptomyces_venezuelae
1643810	Agrobacterium_sp._LC34
1054037	Sphingobium_barthaii
742723	Lachnospiraceae_bacterium_2_1_46FAA
742722	Collinsella_sp._4_8_47FAA
234831	Pseudoalteromonas_sp._SM9913
169292	Corynebacterium_aurimucosum
1676617	Ralstonia_sp._MD27
1676616	Streptococcus_sp._X13SY08
70995	Lewinella_cohaerens
1267021	Frischella_perrara
1676614	Prevotella_sp._109
1381751	Brevibacterium_sp._VCM10
1430884	Methylibium_sp._T29
284016	Phenylobacterium_zucineum
1463662	Pseudomonas_sp._CHM02
1856865	Mycobacterium_sp._E3298
1856866	Mycobacterium_sp._852002-51759_SCH5129042
103810	Riemerella_columbina
103817	Janibacter_terrae
1643920	Mucilaginibacter_sp._L294
38284	Corynebacterium_accolens
284042	Streptomyces_violaceorubidus
38288	Corynebacterium_genitalium
398743	Zunongwangia_profunda
529823	Cellvibrio_sp._OA-2007
38300	Streptomyces_pristinaespiralis
38303	Corynebacterium_pseudogenitalium
38305	Corynebacterium_vitaeruminis
38312	Rhodococcus_rhodnii
38313	Shewanella_algae
103855	Bordetella_hinzii
38322	Pseudothermotoga_elfii
1709476	Streptomyces_sp._NRRL_B-24085
1709477	Pseudoalteromonas_sp._R3
1545694	Mycobacterium_sp._UM_NZ2
1545692	Mycobacterium_sp._UM_Kg17
54736	Salmonella_bongori
169427	Paraburkholderia_terricola
169435	Anaerotruncus_colihominis
1529318	Cryobacterium_sp._MLB-32
398843	Rhodococcus_kyotonensis
1463828	Streptomyces_sp._NRRL_B-1322
1463837	Streptomyces_sp._NRRL_B-3253
1463832	Streptomyces_sp._NRRL_B-24051
1758730	Pseudomonas_sp._BIOMIG1BAC
1758731	Pseudomonas_sp._BIOMIG1BD
1463821	Glycomyces_sp._NRRL_B-16210
1463860	Streptomyces_sp._NRRL_F-5193
1463861	Streptomyces_sp._NRRL_F-525
1414718	Bacillus_sp._JCA
1463864	Streptomyces_sp._NRRL_F-5630
349751	Corynebacterium_marinum
333367	[Clostridium]_asparagiforme
1463844	Streptomyces_sp._NRRL_F-2799
546364	Amycolatopsis_australiensis
1463852	Streptomyces_sp._NRRL_F-4835
1463848	Streptomyces_sp._NRRL_F-3273
316997	Rubrivivax_benzoatilyticus
1955422	Massilia_sp._KIM
1463898	Streptomyces_sp._NRRL_S-31
1300035	Bradyrhizobium_retamae
1463878	Streptomyces_sp._NRRL_F-6676
1414727	Chryseobacterium_artocarpi
661086	Olsenella_sp._oral_taxon_809
1873482	Xenorhabdus_eapokensis
1463884	Streptomyces_sp._NRRL_S-146
317018	Nesterenkonia_jeotgali
1463880	Streptomyces_sp._NRRL_S-1022
1463881	Streptomyces_sp._NRRL_S-118
1463927	Streptomyces_sp._NRRL_WC-3641
1463925	Streptomyces_sp._NRRL_WC-3549
1496689	Arthrobacter_sp._L77
1463934	Streptomyces_sp._NRRL_WC-3742
1463935	Streptomyces_sp._NRRL_WC-3744
1463930	Streptomyces_sp._NRRL_WC-3703
1463908	Streptomyces_sp._NRRL_S-455
1644131	Janthinobacterium_sp._1_2014MBL_MicDiv
1463916	Streptomyces_sp._NRRL_S-623
595593	Arthrobacter_sp._A3
54913	Brevibacillus_formosus
1496721	Butyrivibrio_sp._AE3003
1218177	Streptomyces_sp._GBA_94-10
104087	Pseudomonas_frederiksbergensis
136857	Corynebacterium_testudinoris
497321	Thauera_sp._63
1234594	Pseudomonas_sp._313
1234595	Pacificimonas_flava
1234592	Vibrio_sp._712i1
1234606	Gayadomonas_joobiniege
169669	Pseudomonas_extremorientalis
415425	Flavobacterium_terrae
169679	Clostridium_saccharobutylicum
1218247	Ralstonia_sp._NT80
1414851	Pelistega_indica
71388	Vibrio_halioticoli
1169145	Cryocola_sp._340MFSha3.1
1627893	Ruminococcaceae_bacterium_cv2
1627894	Lascolabacillus_massiliensis
349938	Clostridium_sp._BL-8
1578720	Helicobacter_ailurogastricus
1070870	Geodermatophilus_nigrescens
1464081	Streptomyces_graminis
300825	Bacillus_lehensis
136993	Methylosinus_sp._LW4
694055	Ornithinibacillus_contaminans
251699	Pseudomonas_syringae_group_genomosp._7
251701	Pseudomonas_syringae_group_genomosp._3
1546029	Pseudomonas_sp._10-1B
1759066	Sphingopyxis_sp._H038
1759067	Sphingopyxis_sp._H053
1759064	Sphingopyxis_sp._H005
1759065	Sphingopyxis_sp._H012
1759070	Sphingopyxis_sp._H085
1759071	Sphingopyxis_sp._H093
1759068	Sphingopyxis_sp._H077
1759069	Sphingopyxis_sp._H080
87883	Burkholderia_multivorans
104268	Tenacibaculum_mesophilum
759620	Weissella_ceti
1578828	Edwardsiella_sp._EA181011
563038	Streptococcus_sp._M334
661329	Herbiconiux_solani
563031	Prevotella_sp._C561
1546107	Streptomyces_sp._NBRC_110027
1955698	Arthrobacter_sp._KBS0703
1759082	Sphingopyxis_sp._H107
1759080	Sphingopyxis_sp._H081
1759081	Sphingopyxis_sp._H100
1759072	Sphingopyxis_sp._H050
1759073	Sphingopyxis_sp._H115
1759078	Sphingopyxis_sp._H071
1759079	Sphingopyxis_sp._H073
1759076	Sphingopyxis_sp._H057
1759077	Sphingopyxis_sp._H067
1267600	Pantoea_sp._IMH
481183	Tamlana_agarivorans
55197	Flavobacterium_branchiophilum
1513354	Acinetobacter_sp._MN12
1169331	Escherichia_sp._KTE11
55205	Caldicellulosiruptor_owensensis
55208	Pectobacterium_wasabiae
1169319	Citrobacter_sp._KTE30
1169321	Escherichia_sp._KTE114
1169322	Citrobacter_sp._KTE151
1169349	Escherichia_sp._KTE31
1169350	Citrobacter_sp._KTE32
579537	Pseudoalteromonas_sp._S3431
1611770	Pseudomonas_sp._MRSN12121
1890303	Shigella_sp._FC1172
1841144	Enterobacter_sp._IF2SW-P2
71657	Lonsdalea_quercina
1841143	Enterobacter_sp._IF2SW-B1
563193	Parabacteroides_sp._D13
1890285	Streptomyces_sp._LUP30
1890286	Streptomyces_sp._LUP47b
563191	Acidaminococcus_sp._D21
1628191	Brevundimonas_sp._KM4
1742858	Chryseobacterium_sp._JAH
1267766	Altererythrobacter_atlanticus
1628208	Burkholderia_sp._LK4
1628210	Leclercia_sp._LK8
1906742	Microbacterium_sp._BH-3-3-3
219182	Ottowia_thiooxydans
497725	Kosakonia_oryzae
1857568	Macellibacteroides_sp._HH-ZS
366648	Xanthomonas_fuscans
497735	Brevibacillus_panacihumi
1890373	Pantoea_sp._Ae16
546899	Bradyrhizobium_sp._USDA_3384
1661049	Pseudomonas_sp._NBRC_111134
1661051	Pseudomonas_sp._NBRC_111136
1661050	Pseudomonas_sp._NBRC_111135
1661053	Pseudomonas_sp._NBRC_111138
1661052	Pseudomonas_sp._NBRC_111137
1661055	Pseudomonas_sp._NBRC_111140
1661054	Pseudomonas_sp._NBRC_111139
1661041	Pseudomonas_sp._NBRC_111126
1661040	Pseudomonas_sp._NBRC_111125
1661045	Pseudomonas_sp._NBRC_111130
1661044	Pseudomonas_sp._NBRC_111129
1661047	Pseudomonas_sp._NBRC_111132
1661046	Pseudomonas_sp._NBRC_111131
1661033	Pseudomonas_sp._NBRC_111118
1661032	Pseudomonas_sp._NBRC_111117
1661035	Pseudomonas_sp._NBRC_111120
268407	Paenibacillus_wynnii
1661034	Pseudomonas_sp._NBRC_111119
1661037	Pseudomonas_sp._NBRC_111122
39029	Megasphaera_cerevisiae
1661036	Pseudomonas_sp._NBRC_111121
1661039	Pseudomonas_sp._NBRC_111124
1661038	Pseudomonas_sp._NBRC_111123
596085	Prevotella_aurantiaca
1841249	Streptomyces_sp._RTd22
1005703	Propionibacterium_sp._CC003-HC2
1661057	Pseudomonas_sp._NBRC_111142
1661056	Pseudomonas_sp._NBRC_111141
1661059	Pseudomonas_sp._NBRC_111144
1661058	Pseudomonas_sp._NBRC_111143
104605	Sphingomonas_sp._Ant20
1661061	Pseudomonas_sp._GTC_16481
1661060	Pseudomonas_sp._GTC_16473
481446	Nautella_italica
219301	Brachybacterium_muris
1349820	Arthrobacter_sp._AK-YN10
104623	Serratia_sp._ATCC_39006
1349818	Herminiimonas_sp._CN
1349819	Aureimonas_sp._AU20
989370	Bradyrhizobium_manausense
1906854	Brevundimonas_sp._ZS04
202951	Acinetobacter_bouvetii
202955	Acinetobacter_tjernbergiae
202954	Acinetobacter_tandoii
202952	Acinetobacter_gerneri
202956	Acinetobacter_towneri
39122	Skermania_piniformis
55508	Janthinobacterium_agaricidamnosum
1759437	Serratia_sp._YD25
55518	Magnetospirillum_gryphiswaldense
317659	Pseudomonas_syringae_pv._coryli
301301	Roseburia_hominis
301302	Roseburia_faecis
1333520	Pseudoalteromonas_sp._S8-8
1710354	Pseudoalteromonas_sp._P1-9
1071390	Acinetobacter_sp._NBRC_100985
1317124	Thioclava_atlantica
1169670	Streptococcus_sp._GMD1S
1120523	Streptomyces_sp._MJM8645
1333519	Pseudoalteromonas_sp._S8-38
1530123	Acinetobacter_seifertii
743722	Sphingobacterium_sp._21
317735	Enterococcus_caccae
1792307	Bosea_sp._PAMC_26642
1792309	Chryseobacterium_sp._J200
1743157	Polynucleobacter_sinensis
1792290	Marinomonas_spartinae
1284393	Pseudomonas_sp._FH4
1284392	Pseudomonas_sp._FH1
71999	Kocuria_palustris
301388	Cellulomonas_bogoriensis
1579345	Acinetobacter_sp._243_ASPC
1562970	Fermentimonas_caenicola
1743168	Polynucleobacter_wuianus
1399115	Exiguobacterium_sp._MH3
1415541	Micromonospora_sp._NRRL_B-16802
88431	Dorea_longicatena
1202532	Flavobacterium_sp._F52
1268068	Pseudomonas_sp._G5(2012)
399742	Enterobacter_sp._638
1120623	Achromobacter_sp._LC458
1415559	Streptomyces_sp._WM6391
1415552	Streptomyces_sp._WM6349
1415554	Streptomyces_sp._WM6368
1382798	Tamlana_nanhaiensis
1300914	Mucilaginibacter_sp._PAMC_26640
285109	Thioclava_pacifica
219572	Pseudomonas_antarctica
1579424	Streptococcus_azizii
203192	Pseudomonas_chloritidismutans
154046	Hungatella_hathewayi
1055192	Comamonas_sp._B-9
481743	Paenibacillus_sp._Y412MC10
1776082	Shigella_sp._SF-2015
1776081	Megasphaera_sp._DISK_18
121292	Pseudarthrobacter_sulfonivorans
1120705	Sphingopyxis_sp._LC363
416213	Ferrovum_myxofaciens
1661386	Pseudomonas_sp._ARP3
1415630	Pseudomonas_sp._TKP
1432052	Eisenbergiella_tayi
55779	Moorella_glycerini
1432056	Mannheimia_sp._USDA-ARS-USMARC-1261
137716	Ideonella_sp._B508-1
1563157	Pseudomonas_endophytica
1792543	Thauera_sp._ZV-1-C
1038856	Planococcus_plakortidis
1120792	Methylopila_sp._73B
1120797	Mycobacterium_sp._141
1235457	Ralstonia_sp._AU12-08
1497615	Bradyrhizobium_neotropicale
1497613	Bradyrhizobium_sp._BR_10245
1038867	Bradyrhizobium_sp._WSM3983
1038866	Bradyrhizobium_sp._WSM2793
858640	Photobacterium_jeanii
1776178	Arthrobacter_sp._D2
1071679	Caballeronia_grimmiae
1202724	Flavobacterium_akiainvivens
39480	[Eubacterium]_angustum
39482	[Eubacterium]_contortum
1677858	Propionispora_sp._2/2-37
39485	[Eubacterium]_eligens
39486	Dorea_formicigenerans
39488	[Eubacterium]_hallii
1563222	Citrobacter_pasteurii
39491	[Eubacterium]_rectale
39496	Eubacterium_ventriosum
580165	Bacillus_cytotoxicus
170573	Staphylococcus_pettenkoferi
367190	Yersinia_similis
121428	Sphingobium_xenophagum
416344	Burkholderia_sp._KJ006
1038928	Streptomyces_xinghaiensis
219748	Clostridium_tunisiense
1514105	Erysipelothrix_larvae
1907311	Janthinobacterium_sp._TND4EL3
1301088	Rhodococcus_sp._EsD8
1907304	Bacillus_sp._RU2C
1301100	[Clostridium]_dakarense
465543	Streptomyces_sp._SPB074
1137281	Xanthomarina_gelatinilytica
55952	Streptomyces_toyocaensis
1907391	Microbacterium_sp._RURRCA19A
1841855	Bacteroides_sp._Marseille-P2653
1678012	Streptomyces_sp._MUSC_1
1727164	Pedobacter_sp._PACM_27299
350893	Flavobacterium_daejeonense
72361	Bacillus_vallismortis
1284775	Prevotella_sp._S7-1-8
1628833	Pseudomonas_sp._ES3-33
1776288	Burkholderia_sp._CCA53
1907417	Aeromonas_sp._RU34C
1907416	Aeromonas_sp._RU39B
367299	Phycicoccus_jejuensis
334542	Rhodococcus_qingshengii
1907408	Bosea_sp._TND4EK4
334545	Rickettsia_tamurae
1678028	Massilia_sp._NR_4-1
1841865	Mediterranea_massiliensis
1907403	Pseudacidovorax_sp._RU35E
1841867	Phocea_massiliensis
1841860	Mycobacterium_sp._AB57
1841861	Mycobacterium_sp._AB215
1907398	Chryseobacterium_sp._RU33C
1841856	Bacteroides_mediterraneensis
1841857	Culturomica_massiliensis
236253	Burkholderia_sp._A2
1776379	Prevotella_sp._KHD1
39650	Cellvibrio_mixtus
1661693	Pseudomonas_sp._GTC_16482
1776382	Neglecta_timonensis
1661694	Streptomyces_sp._Tue_6075
1727216	Streptomyces_sp._H-KF8
1055487	Methylotenera_versatilis
105219	Ralstonia_mannitolilytica
187137	Oceanithermus_profundus
39693	Mycobacterium_porcinum
285450	Streptomyces_roseochromogenus
563996	Sphingomonas_hankookensis
285458	Streptomyces_agglomeratus
1776391	Romboutsia_timonensis
1776388	Prevotella_phocaeensis
1219382	Acinetobacter_nectaris
285473	Streptomyces_rubrolavendulae
1678129	Limnohabitans_sp._103DPR2
1678128	Limnohabitans_sp._63ED37-2
1661746	Acinetobacter_sp._C15
1235792	Lachnospiraceae_bacterium_M18-1
1235793	Lachnospiraceae_bacterium_COE1
1235798	Dorea_sp._5-2
1235799	Lachnospiraceae_bacterium_3-2
1235797	Oscillibacter_sp._1-3
1235803	Parabacteroides_sp._ASF519
1235800	Lachnospiraceae_bacterium_10-1
875328	Mycobacterium_sinense
285514	Streptomyces_xylophagus
1792845	Mucilaginibacter_pedocola
1792835	Mycobacterium_icosiumassiliensis
138074	Serratia_symbiotica
138073	Candidatus_Regiella_insecticola
1235790	Eubacterium_sp._14-2
39774	Methylomicrobium_agile
285540	Streptomyces_thermolilacinus
39777	Veillonella_atypica
72557	Achromobacter_ruhlandii
72556	Achromobacter_piechaudii
1497954	Bacteroidales_bacterium_KA00344
351091	Oscillibacter_valericigenes
121719	Pannonibacter_phragmitetus
121723	Photobacterium_sp._SKA34
334715	Salinivibrio_proteolyticus
56193	Sphingobium_chungbukense
1891224	Acinetobacter_celticus
334735	Sporosarcina_koreensis
1268622	Acidovorax_sp._MR-S7
383911	Pseudoalteromonas_sp._BSi20311
187303	Methylocystis_sp._SC2
1334193	Enterobacter_lignolyticus
1891289	Sporanaerobacter_sp._PP17-6a
334801	Sphingomonas_sp._Y57
1907659	Blautia_sp._Marseille-P3201T
1907658	Bacteroides_sp._Marseille-P3208T
89051	Gordonia_desulfuricans
1907654	Collinsella_bouchesdurhonensis
89053	Gordonia_amicalis
89065	Pseudomonas_abietaniphila
285679	Micromonospora_lupini
908285	Necropsobacter_rosorum
1678309	Planktothrix_tepida
629773	Sphingomonas_sp._Mn802worker
1235990	Candidatus_Pantoea_carbekii
187400	Paracoccus_zeaxanthinifaciens
1055770	Arthrobacter_sp._CAL618
39950	Dialister_pneumosintes
39956	Methylobacterium_mesophilicum
1809410	Herminiimonas_sp._AS8
252966	Mahella_australiensis
252970	Paraburkholderia_phenoliruptrix
1219626	Peptostreptococcus_sp._MV1
187452	Pediococcus_claussenii
89152	[Clostridium]_hiranonis
89154	Corynebacterium_terpenotabidum
891974	Plautia_stali_symbiont
1449050	Clostridium_sp._KNHs205
302167	Virgibacillus_dokdonensis
105560	Methylibium_petroleiphilum
1121358	Corynebacterium_doosanense
138336	Blastococcus_saxobsidens
1449076	Sphingomonas_sp._UNC305MFCol5.2
1776758	Clostridium_sp._N3C
1449061	Ochrobactrum_sp._UNC390CL2Tsu3S39
1449059	Mycobacterium_sp._UNC410CL29Cvi84
56438	Couchioplanes_caeruleus
1449057	Methylobacterium_sp._UNCCL110
1449068	Rhodococcus_sp._UNC23MFCrub1.1
1776741	Acinetobacter_proteolyticus
1449065	Phyllobacterium_sp._UNC302MFCol5.2
56449	Xanthomonas_bromi
1072256	Corynebacterium_uterequi
1793160	Rhodococcus_sp._SC4
1825979	Pseudomonas_sp._p21
990370	Pseudogulbenkiania_sp._MAI-1
466088	Acinetobacter_sp._Ver3
1924269	Clostridium_sp._DSM_18688
1399969	Caballeronia_megalochromosomata
1105106	Rickettsia_philipii
515264	Caloramator_australicus
40137	Oligotropha_carboxidovorans
367825	Cupriavidus_sp._USMAA1020
1400001	Necropsobacter_massiliensis
1400053	Bacteroidales_bacterium_CF
1547516	Luteimonas_sp._FCS-9
1907940	Enhydrobacter_sp._H5
204038	Dickeya_dadantii
204042	Dickeya_zeae
236814	Chryseobacterium_formosense
40214	Acinetobacter_johnsonii
40215	Acinetobacter_junii
40216	Acinetobacter_radioresistens
1678637	Streptomyces_caatingaensis
253245	Owenweeksia_hongkongensis
302406	Advenella_mimigardefordensis
1645914	Mangrovimonas_sp._TPBH4
1645916	Mangrovimonas_sp._ST2L15
73030	Dechloromonas_agitata
908612	Alistipes_sp._HGB5
40269	Aliivibrio_salmonicida
1678678	Burkholderia_sp._HB1
515414	Prevotella_falsenii
1662285	Methylophilus_sp._TWE2
122202	Gordonia_jacobaea
1203571	Propionibacterium_sp._HGH0353
138595	Olsenella_profusa
1203568	Dermabacter_sp._HFH0086
1203574	Propionibacterium_sp._KPL1847
1203575	Propionibacterium_sp._KPL1849
1203573	Propionibacterium_sp._KPL1844
1203578	Pseudomonas_sp._HPB0071
1203577	Propionibacterium_sp._KPL1854
105841	Anaerostipes_caccae
1842536	Agrobacterium_sp._RAC06
1203558	Corynebacterium_sp._KPL1817
1203559	Corynebacterium_sp._KPL1818
1842537	Hydrogenophaga_sp._RAC07
302449	Corynebacterium_tuscaniense
1203556	Actinomyces_sp._HPA0247
1629550	Paraclostridium_benzoelyticum
1842539	Bosea_sp._RAC05
1203557	Corynebacterium_sp._KPL1814
1203562	Corynebacterium_sp._KPL1855
1842533	Acidovorax_sp._RAC01
1203563	Corynebacterium_sp._KPL1856
1203560	Corynebacterium_sp._KPL1821
1203561	Corynebacterium_sp._KPL1824
1203566	Corynebacterium_sp._KPL1859
1203567	Corynebacterium_sp._KPL1860
40318	Streptomyces_nodosus
1203564	Corynebacterium_sp._KPL1857
40324	Stenotrophomonas_maltophilia
941449	Desulfovibrio_sp._X2
73098	Kluyvera_georgiana
531844	Flavobacteriaceae_bacterium_3519-10
1465754	Alistipes_timonensis
400776	Cohnella_panacarvi
646534	Grimontia_marina
138647	Poinsettia_branch-inducing_phytoplasma
1203592	Streptomyces_sp._HPH0547
679318	Rhodococcus_sp._WMMA185
1203634	Propionibacterium_sp._KPL2008
1203635	Propionibacterium_sp._KPL2009
1203632	Corynebacterium_sp._KPL2004
1203619	Corynebacterium_sp._KPL1986
351671	Xenorhabdus_doucetiae
1203622	Corynebacterium_sp._KPL1989
40373	Acinetobacter_sp._CIP-A165
712124	Actinomyces_sp._oral_taxon_448
1203627	Corynebacterium_sp._KPL1998
1203624	Corynebacterium_sp._KPL1995
351679	Xenorhabdus_hominickii
1203625	Corynebacterium_sp._KPL1996
712118	Actinomyces_sp._oral_taxon_172
351673	Xenorhabdus_cabanillasii
1203631	Propionibacterium_sp._KPL2003
1564114	Rhodococcus_sp._B7740
1564113	Sphingomonas_sp._Ant_H11
155077	Cellvibrio_japonicus
1465823	Noviherbaspirillum_massiliense
581103	Geobacillus_sp._Y4.1MC1
1777139	Burkholderia_calidae
1777138	Burkholderia_fortuita
1777137	Burkholderia_temeraria
1580530	Nonomuraea_sp._SBT364
56812	Shewanella_frigidimarina
1777140	Burkholderia_hypogeia
351745	Shewanella_sp._W3-18-1
1007105	Pusillimonas_sp._T7-7
1007104	Sphingomonas_sp._S17
318996	Bradyrhizobium_sp._WSM1743
319003	Bradyrhizobium_sp._WSM1253
319017	Bradyrhizobium_sp._WSM471
1531429	Coriobacteriaceae_bacterium_68-1-3
1908260	Rodentibacter_rarus
1842727	Rhodoferax_sp._DCY110
40520	Blautia_obeum
1416778	Chryseobacterium_arachidis
40545	Sutterella_wadsworthensis
1384060	Rhodococcus_sp._P27
712288	Fusobacterium_sp._oral_taxon_370
56946	Afipia_broomeae
384638	[Bacteroides]_pectinophilus
40576	Xenorhabdus_bovienii
1679001	Pasteurellaceae_bacterium_NI1060
40577	Xenorhabdus_poinarii
1547922	Ideonella_sakaiensis
482957	Burkholderia_lata
1302151	Caloranaerobacter_sp._TR13
1384078	Prevotella_sp._DNF00663
1891969	Acinetobacter_sp._AR2-3
1793726	Halobacillus_sp._KGW1
712383	Microbacterium_sp._oral_taxon_186
433840	Pseudoxanthobacter_soli
155322	Bacillus_toyonensis
57029	Psychroflexus_torquis
237258	Cloacibacterium_normanense
712411	Olsenella_sp._oral_taxon_807
712414	Oribacterium_sp._oral_taxon_108
515814	Nesterenkonia_alba
876270	Methyloferula_stellata
712430	Peptoniphilus_sp._oral_taxon_375
204516	Bacteroides_massiliensis
925409	Asinibacterium_sp._OR53
188144	Enterovibrio_norvegicus
712438	Porphyromonas_sp._oral_taxon_279
712437	Porphyromonas_sp._oral_taxon_278
319236	Nonlabens_sediminis
1335061	Rhizobium_flavum
433924	Pseudacidovorax_intermedius
712461	Prevotella_sp._oral_taxon_306
1056512	Grimontia_indica
1679167	Bacillus_sp._FJAT-27238
1679166	Bacillus_sp._FJAT-27445
335659	Bradyrhizobium_sp._S23321
876364	Cupriavidus_sp._USMAA2-4
614212	Paraburkholderia_oxyphila
745310	Sphingomonas_sp._MM-1
1679169	Bacillus_sp._FJAT-27916
499555	Dietzia_timorensis
1826671	Pseudomonas_sp._CCA_1
221066	Kordia_algicida
253839	Streptomyces_sp._C
1220495	Pseudomonas_punonensis
1859458	Pseudoalteromonas_sp._JW3
876478	Tepidiphilus_thermophilus
712633	Streptococcus_sp._oral_taxon_431
712624	Streptococcus_sp._oral_taxon_064
1646498	Acinetobacter_sp._TTH0-4
712630	Streptococcus_sp._oral_taxon_071
139208	Isoptericola_variabilis
1646532	Acinetobacter_sp._Ag2
368603	Morganella_psychrotolerans
1581052	Achromobacter_sp._HMSC18C08
1482739	Geobacillus_sp._CAMR5420
1581054	Dietzia_sp._HMSC21D01
204773	Herminiimonas_arsenicoxydans
1581038	Bacillus_sp._FJAT-22090
1449966	Enterobacter_sp._T1-1
1581029	Bacillus_sp._FJAT-21351
1581030	Bacillus_sp._FJAT-21352
1581082	Stenotrophomonas_sp._HMSC10F07
1581085	Pseudomonas_sp._HMSC11A05
172042	Rothia_aeria
1581073	Micrococcus_sp._HMSC31B01
172043	Brevundimonas_nasdae
1400860	Candidatus_Contendobacter_odensis
270351	Methylobacterium_aquaticum
237576	Oribacterium_sinus
712710	Tannerella_sp._oral_taxon_HOT-286
1581077	Staphylococcus_sp._HMSC10B09
286730	Alkaliflexus_imshenetskii
172044	Sphingomonas_yabuuchiae
172045	Elizabethkingia_miricola
1581079	Proteus_sp._HMSC10D02
1581064	Klebsiella_sp._HMSC25G12
1581071	Granulicatella_sp._HMSC30F09
1335308	Burkholderia_sp._AU4i
1581057	Klebsiella_sp._HMSC22F09
1187851	Rhodovulum_sp._PH10
1581060	Brevibacterium_sp._HMSC24B04
1581112	Oligella_sp._HMSC05A10
1056816	Nocardia_sp._BMG51109
1581115	Corynebacterium_sp._HMSC05D03
