file_id	B_cells_naive	B_cells_memory	Plasma_cells	T_cells_CD8	T_cells_CD4_naive	T_cells_CD4_memory_resting	T_cells_CD4_memory_activated	T_cells_follicular_helper	T_cells_regulatory_Tregs	T_cells_gamma_delta	NK_cells_resting	NK_cells_activated	Monocytes	Macrophages_M0	Macrophages_M1	Macrophages_M2	Dendritic_cells_resting	Dendritic_cells_activated	Mast_cells_resting	Mast_cells_activated	Eosinophils	Neutrophils	P_value	Correlation	RMSE	Absolute_score_sig_score
58bc1f92-80bf-4b09-b489-984cd0144548	0.0659014121519595	0.00807226273865333	0.0447639650863908	1.09613468389208	0	0.489113971839175	0.22599064360056	0.185088459156371	0.263969931942317	0	0	0.118452665445669	0	0.770982316606111	0.453656418039342	0.645809675481957	0.0710409511815386	0	0.239307335632824	0	0	0.0676533084846286	0.001	0.533513083459116	0.849605903748586	4.74593800127957
3f26333a-9c85-4f55-8a3e-6f78d91cc553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4de88051-0d80-419d-ae7d-89dcce5f6baa	0.0547202021747569	0.0585310060216018	0.121714709062894	0.326214493161176	0	0.462892289398288	0.121371237773914	0.246063753503947	0.128686237913467	0	0.0215513307014823	0	0	0.538844663479328	0.228394528585044	0.405730012420714	0.0473169563129008	0	0.337452724026671	0.070991296676129	0	0.019432148736614	0.001	0.438490093400081	0.8986597343187	3.18990758994893
d2a3396b-b2f3-47fd-b32d-34341d2e5f9d	0.143947756930637	0	0.0321900210969891	0.0416736180211206	0	0.353746335633077	0	0.029932804966176	0.0139353152518479	0	0.00299348993482923	0.0460875169559269	0	1.27456013725502	0.147485449185622	0.173631487917303	0	0.0251701794292691	0	0.1179677614575	0.0230575323930866	0.0637220276060343	0	0.788038641738776	0.655490449351097	2.49010143403444
2341bc87-50c7-4fcf-a721-abc8744aaf1b	0.217983907628835	0	0.0415472618224561	0.277711706126657	0	0.448381883971359	0.114194215130853	0.10091510495948	0.145637356649366	0	0.0468221830072877	0.0668203274387302	0	0.33516096449069	0.118724166864151	0.237074870615986	0.015231711311694	0	0.00084485177129246	0.028209894311463	0	0.0160416233540812	0.001	0.527792862652586	0.852526514642085	2.21130202945438
488b0103-138b-4004-8b3e-0b225c6949e7	0.0641045163101867	0	0	0.0429803984195127	0	0.0971735136504453	0	0.0248703823624283	0.0478005814025269	0.0467824310484863	0.0391199214060147	0	0	0.57388959750474	0.024794773684231	0.13838712338481	0.00411191411089307	0	0	0.0485120969752548	0	0	0	0.766035763383563	0.676183310923341	1.15252725025953
f61b9cd4-288e-4ab9-8ce9-61691cebbf47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
a36dda91-00aa-4779-bf35-fc0a69a90c21	0.0895883983931523	0.0904218332893299	0.00355288429318597	0.306317700443608	0	0.531121568127124	0.0156515504109122	0.0793371458284598	0.0861133181276313	0	0.147053251122845	0	0	1.49736433453638	0.15622335955891	0.409387618441919	0.0425555547743416	0.0335779340275782	0	0.424266128840787	0.113674918926673	0.184277804655383	0	0.718885107201925	0.732677748063123	4.21048530379822
ad1cc824-7bbc-4883-96da-55e51d1b6f0d	0.0762397953186028	0.0539910354502076	0	0.278373315390225	0	0.26636035838164	0.0817086882314036	0.0568742894169314	0.177080579647041	0	0.00834021874781504	0.0483846461062255	0.0287417517110641	0.928185355939855	0.179765104724444	0.311276265084975	0.140233021239236	0	0.0722984837541646	0.0568272882309933	0	0.0120147800200983	0	0.805864008774094	0.68395945570314	2.77669497739492
739f4d3b-d73e-4cd7-862e-1f843c0f73c3	0.109317445299681	0	0.0150791194458366	0.383438112486822	0	0.618565852874648	0.0652212921541234	0.131934395756025	0.13828939348102	0	0	0.0358790500147787	0	0.327535766115594	0.137286127886185	0.449762437310305	0.183994553310764	0.0605329860224705	0.143829275459207	0	0.0305891625309754	0.0154955868109103	0	0.730041331014741	0.750111209645706	2.84675055695935
c3c419d6-c94c-49d5-a9d1-bba4a508beb5	0.0593780298622813	0.0278954535418652	0.0039448324541193	0.441940892231224	0	0.0704400930654515	0.153739273191304	0.0635283002581813	0.170647892693612	0	0.0124714954757917	0.170957346674118	0.011330739613277	0.338886796521461	0.127172569932829	0.199970948236832	0.0396450884294168	0.0137547957417158	0.103009625365025	0	0	0.00833427417332188	0	0.648878833465301	0.786364401940732	2.01704844746183
69ea4b44-0ae7-4261-98a7-e33754bef916	0.135094034899849	0	0.010883012335927	0.31217125780317	0	0.259974101333561	0.224440338270466	0.0803801735350943	0.0283114024834822	0	0.018208885550571	0.00576342150701884	0	0.562991680827616	0.0809754077375065	0.272427372379008	0.0329877035971598	0	0.137339005157799	0	0	0	0	0.66075702714514	0.786820711808247	2.16194779741823
1ba88783-3486-4ecc-98a5-1a99eaccd77c	0.176584395917538	0	0.019839364758273	0.160010074311259	0	0.10280220455398	0.16269521441008	0.0791795573511605	0.0510715971244863	0.0135901858194946	0.000193119177563786	0.041254940656133	0	0.80251623771728	0.168222161102699	0.27837768903524	0	0	0.176852400525261	0	0	0.00618393015906511	0	0.63852639047075	0.789682109728908	2.23937307261951
b12289f8-8259-428c-ae3e-39190e67a8d1	0.188114224027329	0	0.0083905010321133	0.142763824991451	0	0.47572876841678	0.261809395439215	0.0429746789431728	0.0287823461181972	0	0.0755020964865201	0	0.0534376897085414	0.346643842824101	0.334257439915656	0.312017482400527	0.0574240050556632	0	0.109760243815568	0	0	0	0	0.675928919912392	0.780806574860407	2.43760653917483
061b61c4-5f4b-4c1c-95a4-0c757e04f506	0.238673842646275	0	0.0997852985356077	0.394246722832665	0	0.717702119733951	0.0458251586374795	0.026363476024119	0.0435817652975941	0	0.136200754902216	0	0.0944494197640307	0.519765003658539	0.101700693702338	0.59282130276503	0.0383815933189711	0.0812246917345189	0	0.306701311869811	0	0.0411473123997188	0	0.54577354053318	0.847427202176413	3.47857046782286
fda49a14-df20-4ff9-b355-d0baf50a260a	0.162501925893277	0	0.0332342619520354	0.302698167228314	0	0.425136347631057	0.196346050985166	0.0579470722231154	0.0399073636253919	0	0.102410423944033	0.00763468298430283	0.0156472509898262	0.332981714328513	0.0739140745945286	0.120346976690427	0.00958782257660457	0.0390058713687953	0	0.245702938113548	0	0.0285376616476233	0.001	0.527139311639189	0.854190495624516	2.19354060677656
d797d295-bd32-4463-9633-9d6be8690328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
babb54ab-021f-4265-bb2b-2b81b3db4421	0.0480024684500425	0.0159460388610937	0.00138536597034979	0.426175715324496	0	0.463731198438321	0.0783129135548535	0.0808607049848202	0.0213065601883988	0	0	0.0222950517594997	0.0216658040665695	0.17599259329845	0.135817239973609	0.172322203160635	0.0430662197986308	0	0	0.0388574094439328	0	0	0.001	0.522229068662368	0.852770085035925	1.7457374872737
100cd7f5-9a5a-40c0-b116-00c683d3a1ed	0.119674079820018	0	0.156971048941789	0.31119048636495	0	0.450469319380543	0.362653558660241	0.0999475629638197	0.173028549806492	0	0	0.0859618581381849	0.000739906836802961	1.06177930029491	0.234804071456734	0.556285955547607	0.128232172538278	0.109031862876683	0.0900215136648716	0	0.0185533269767208	0.13824732284155	0	0.732208376375861	0.746913206958228	4.09759189711019
523a2efe-a335-49ac-be50-45bdb2dc38f5	0.207941187486257	0	0.072600975780607	0.385415291277095	0	0.530592376565539	0.323166291734278	0.139368432507796	0.01272834199898	0.0387855605469846	0.0977621254007861	0	0	0.482038080201915	0.268070440453082	0.412501621923779	0.0148796739896155	0.0682642355937832	0.0747284129960011	0	0.164446353716674	0.100292452552989	0	0.594912300930264	0.825585454177699	3.39358185472616
